Move,mean,max,min
732,11262.63063063063,12104,9958
733,11308.738738738739,12120,9958
734,11357.36936936937,12226,9958
735,11390.183486238531,12230,9962
736,11411.761467889908,12250,9966
737,11441.444444444445,12250,9978
738,11465.888888888889,12262,9986
739,11483.277777777777,12264,10002
740,11504.148148148148,12280,10006
741,11522.75925925926,12282,10026
742,11533.62962962963,12282,10026
743,11568.754716981131,12314,10030
744,11581.77358490566,12378,10030
745,11592.358490566037,12378,10038
746,11604.283018867925,12380,10102
747,11611.245283018869,12382,10112
748,11628.857142857143,12394,10112
749,11656.419047619047,12398,10118
750,11664.095238095239,12418,10126
751,11677.371428571429,12418,10142
752,11698.5,12418,10144
753,11707.153846153846,12418,10144
754,11713.653846153846,12418,10180
755,11723.596153846154,12418,10184
756,11734.153846153846,12422,10218
757,11747.403846153846,12426,10286
758,11759.134615384615,12438,10290
759,11770.26923076923,12466,10290
760,11779.442307692309,12488,10302
761,11791.942307692309,12488,10318
762,11801.711538461539,12488,10320
763,11827.126213592233,12492,10328
764,11838.990291262136,12496,10456
765,11854.019417475729,12602,10476
766,11867.825242718447,12602,10480
767,11888.83495145631,12628,10598
768,11902.83495145631,12628,10602
769,11914.757281553399,12640,10618
770,11927.825242718447,12640,10626
771,11938.640776699029,12640,10626
772,11950.95145631068,12644,10630
773,11962.85436893204,12648,10630
774,11973.902912621359,12654,10630
775,11988.485436893205,12658,10666
776,12006.213592233009,12674,10678
777,12022.912621359223,12674,10686
778,12035.14563106796,12694,10690
779,12045.514563106795,12696,10714
780,12060.543689320388,12710,10730
781,12072.563106796117,12710,10762
782,12085.456310679612,12732,10766
783,12096.485436893205,12794,10842
784,12107.728155339806,12802,10844
785,12118.213592233009,12818,10844
786,12129.631067961165,12834,10848
787,12138.0,12838,10850
788,12148.601941747573,12838,10978
789,12160.388349514564,12838,10982
790,12174.038834951456,12838,10998
791,12184.543689320388,12846,11000
792,12192.233009708738,12858,11004
793,12200.368932038835,12858,11004
794,12211.029126213592,12870,11008
795,12221.26213592233,12878,11008
796,12233.203883495145,12886,11008
797,12243.04854368932,12894,11008
798,12256.077669902912,12894,11032
799,12262.640776699029,12894,11072
800,12272.019417475729,12902,11072
801,12280.233009708738,12922,11076
802,12290.038834951456,12954,11076
803,12301.650485436894,13022,11084
804,12317.21568627451,13022,11092
805,12325.843137254902,13024,11108
806,12337.549019607843,13040,11108
807,12346.372549019608,13056,11110
808,12354.058823529413,13056,11114
809,12361.70588235294,13058,11126
810,12370.411764705883,13058,11130
811,12378.627450980392,13062,11154
812,12388.039215686274,13074,11154
813,12392.84,13090,11154
814,12401.56,13090,11154
815,12410.38,13094,11156
816,12418.18,13098,11158
817,12427.61616161616,13098,11166
818,12437.777777777777,13098,11170
819,12445.737373737375,13102,11170
820,12454.747474747475,13106,11190
821,12465.858585858587,13122,11222
822,12476.666666666666,13122,11226
823,12493.333333333334,13122,11290
824,12506.666666666666,13158,11290
825,12523.272727272728,13296,11302
826,12537.414141414141,13316,11310
827,12552.949494949495,13316,11318
828,12567.737373737375,13320,11322
829,12577.030303030304,13336,11330
830,12593.151515151516,13336,11334
831,12609.454545454546,13336,11334
832,12627.408163265307,13480,11334
833,12638.938775510203,13480,11338
834,12660.224489795919,13496,11346
835,12690.591836734693,13512,11350
836,12720.268041237114,13542,11354
837,12739.60824742268,13566,11354
838,12750.041237113403,13582,11354
839,12770.80412371134,13614,11366
840,12785.958762886597,13626,11376
841,12801.505154639175,13626,11380
842,12829.041666666666,13626,11384
843,12860.547368421052,13626,11384
844,12878.715789473685,13730,11392
845,12894.148936170213,13730,11440
846,12910.516129032258,13730,11444
847,12935.934782608696,13750,11448
848,12953.648351648351,13752,11464
849,12972.725274725275,13758,11464
850,12994.622222222222,13758,11536
851,13014.426966292134,13778,11602
852,13024.696629213484,13778,11608
853,13033.14606741573,13778,11614
854,13046.202247191011,13790,11614
855,13058.426966292134,13822,11614
856,13084.977272727272,13890,11886
857,13095.204545454546,13894,11886
858,13109.431818181818,13906,11890
859,13118.795454545454,13906,11890
860,13133.727272727272,13906,11894
861,13146.65909090909,13908,11922
862,13159.068181818182,13912,11934
863,13170.75,13936,11942
864,13194.206896551725,13952,11990
865,13202.255813953489,13954,11994
866,13209.744186046511,13954,11994
867,13217.139534883721,13956,11994
868,13229.279069767443,13956,11998
869,13243.835294117647,13958,11998
870,13253.858823529412,13966,11998
871,13267.285714285714,13984,12002
872,13277.07142857143,13996,12010
873,13286.785714285714,13996,12026
874,13296.57142857143,14004,12058
875,13303.714285714286,14012,12074
876,13313.614457831325,14012,12074
877,13322.987951807228,14014,12074
878,13332.240963855422,14014,12076
879,13341.325301204819,14014,12152
880,13349.731707317073,14026,12152
881,13365.243902439024,14030,12154
882,13373.90243902439,14038,12162
883,13385.555555555555,14058,12182
884,13401.375,14074,12182
885,13411.8,14154,12184
886,13423.725,14160,12196
887,13434.85,14164,12196
888,13452.15,14220,12196
889,13463.825,14228,12200
890,13480.175,14232,12200
891,13487.189873417721,14240,12208
892,13494.026315789473,14272,12244
893,13513.76,14272,12248
894,13527.413333333334,14272,12256
895,13540.053333333333,14276,12266
896,13555.405405405405,14278,12270
897,13568.72972972973,14278,12270
898,13578.351351351352,14278,12270
899,13584.166666666666,14286,12274
900,13599.083333333334,14286,12282
901,13611.861111111111,14290,12290
902,13624.25,14298,12294
903,13635.333333333334,14302,12294
904,13642.61971830986,14370,12302
905,13645.114285714286,14376,12302
906,13656.257142857143,14388,12306
907,13667.285714285714,14392,12314
908,13674.695652173914,14392,12316
909,13688.666666666666,14392,12324
910,13698.5,14396,12344
911,13709.323529411764,14404,12352
912,13724.328358208955,14408,12356
913,13733.850746268658,14408,12364
914,13743.55223880597,14410,12388
915,13750.89552238806,14410,12452
916,13753.39393939394,14414,12452
917,13757.5,14418,12456
918,13769.09375,14438,12464
919,13779.619047619048,14462,12466
920,13784.952380952382,14466,12486
921,13792.193548387097,14474,12486
922,13805.639344262296,14476,12486
923,13816.524590163934,14580,12490
924,13821.050847457627,14584,12538
925,13843.241379310344,14616,12538
926,13859.192982456141,14620,12602
927,13892.363636363636,14620,12606
928,13903.6,14624,12614
929,13912.290909090909,14632,12630
930,13907.471698113208,14652,12632
931,13912.0,14652,12644
932,13910.12,14652,12644
933,13917.08,14660,12644
934,13926.408163265307,14660,12644
935,13947.583333333334,14664,12646
936,13958.333333333334,14672,12654
937,13961.744680851063,14672,12658
938,13969.681818181818,14676,12662
939,13958.57142857143,14684,12698
940,13975.25,14688,12770
941,13984.842105263158,14696,12774
942,13994.684210526315,14696,12778
943,14018.842105263158,15066,12786
944,14070.432432432432,16094,12790
945,14093.891891891892,16098,12806
946,14172.228571428572,18166,12806
947,14229.235294117647,18166,12806
948,14345.588235294117,18488,12810
949,14391.4375,18488,12814
950,14475.0625,18508,12822
951,14515.625,18508,12828
952,14571.25,18544,12836
953,14767.741935483871,18552,12844
954,14815.066666666668,18556,12860
955,14859.4,18556,12892
956,14903.07142857143,18556,12896
957,15043.25925925926,18862,12896
958,15067.407407407407,18862,12900
959,15098.76923076923,18870,12900
960,15237.565217391304,18870,12908
961,15335.130434782608,18870,12908
962,15374.454545454546,18890,12912
963,15391.363636363636,18938,12916
964,15469.52380952381,18954,12922
965,15595.8,18954,12926
966,15847.222222222223,18962,12926
967,15998.70588235294,18970,12930
968,16043.29411764706,18970,12958
969,16050.235294117647,18972,12966
970,16061.882352941177,19004,12966
971,16078.588235294117,19038,13002
972,16155.058823529413,19040,13006
973,16563.6,19048,13014
974,16566.666666666668,19048,13014
975,16956.923076923078,19048,13014
976,17378.166666666668,19064,14720
977,17512.5,19088,14942
978,17518.0,19088,14958
979,17527.0,19092,14976
980,17532.166666666668,19096,14988
981,17538.5,19096,14988
982,17551.833333333332,19100,15056
983,17564.0,19116,15056
984,17590.166666666668,19116,15280
985,17596.0,19132,15296
986,17648.333333333332,19136,15300
987,17828.166666666668,19144,15844
988,17876.166666666668,19144,16366
989,17890.833333333332,19150,16390
990,17901.0,19158,16394
991,17919.333333333332,19162,16398
992,18115.666666666668,19170,17062
993,18118.166666666668,19186,17066
994,18128.333333333332,19186,17074
995,18138.833333333332,19222,17094
996,18152.333333333332,19234,17094
997,18161.0,19298,17098
998,18180.0,19300,17100
999,18200.833333333332,19432,17116
1000,18216.333333333332,19432,17124
1001,18230.666666666668,19440,17164
1002,18237.833333333332,19460,17168
1003,18249.0,19468,17200
1004,18261.833333333332,19472,17200
1005,18270.666666666668,19472,17202
1006,18295.5,19480,17334
1007,18319.666666666668,19480,17338
1008,18334.833333333332,19504,17342
1009,18354.666666666668,19536,17346
1010,18362.166666666668,19536,17354
1011,18384.833333333332,19540,17358
1012,18392.166666666668,19544,17358
1013,18395.833333333332,19548,17358
1014,18401.666666666668,19548,17358
1015,18418.5,19548,17374
1016,18425.166666666668,19548,17374
1017,18433.166666666668,19558,17374
1018,18438.666666666668,19578,17376
1019,18449.5,19578,17384
1020,18456.5,19578,17408
1021,18461.0,19582,17412
1022,18470.333333333332,19588,17440
1023,18480.0,19588,17448
1024,18500.166666666668,19588,17452
1025,18509.166666666668,19588,17452
1026,18520.0,19590,17456
1027,18527.333333333332,19594,17464
1028,18532.0,19602,17464
1029,18539.666666666668,19614,17466
1030,18557.833333333332,19634,17466
1031,18566.833333333332,19638,17470
1032,18574.833333333332,19638,17478
1033,18586.166666666668,19654,17498
1034,18605.666666666668,19694,17518
1035,18620.0,19698,17518
1036,18624.5,19734,17518
1037,18639.5,19738,17522
1038,18651.0,19740,17530
1039,18655.166666666668,19740,17534
1040,18661.666666666668,19740,17538
1041,18667.666666666668,19744,17546
1042,18677.0,19756,17566
1043,18690.333333333332,19764,17670
1044,18699.5,19804,17670
1045,18708.166666666668,19808,17670
1046,18717.0,19808,17678
1047,18735.833333333332,19810,17680
1048,18762.5,19810,17688
1049,18778.666666666668,19818,17688
1050,18795.833333333332,19822,17688
1051,18805.166666666668,19830,17692
1052,18823.666666666668,19830,17696
1053,18833.333333333332,19834,17712
1054,18860.833333333332,19840,17712
1055,18866.5,19872,17712
1056,18871.333333333332,19872,17720
1057,18878.166666666668,19872,17744
1058,18889.166666666668,19872,17762
1059,18898.333333333332,19880,17830
1060,18911.5,19920,17838
1061,18921.833333333332,19924,17842
1062,18958.166666666668,19996,17842
1063,18972.5,20124,17846
1064,18990.5,20126,17846
1065,19032.833333333332,20394,17850
1066,19054.666666666668,20414,17986
1067,19065.666666666668,20422,18002
1068,19098.0,20430,18226
1069,19110.833333333332,20430,18242
1070,19142.166666666668,20434,18270
1071,19184.666666666668,20434,18274
1072,19191.5,20446,18282
1073,19239.833333333332,20462,18284
1074,19260.5,20462,18292
1075,19265.333333333332,20502,18292
1076,19270.166666666668,20502,18310
1077,19275.333333333332,20506,18314
1078,19289.5,20506,18334
1079,19295.666666666668,20514,18346
1080,19301.833333333332,20514,18362
1081,19309.833333333332,20514,18380
1082,19341.166666666668,20516,18444
1083,19355.0,20528,18448
1084,19381.666666666668,20544,18452
1085,19388.333333333332,20544,18454
1086,19398.666666666668,20556,18454
1087,19404.166666666668,20568,18458
1088,19424.666666666668,20584,18474
1089,19448.333333333332,20584,18474
1090,19456.5,20584,18474
1091,19479.166666666668,20584,18478
1092,19485.0,20588,18486
1093,19491.333333333332,20592,18486
1094,19499.666666666668,20596,18490
1095,19505.5,20596,18490
1096,19513.833333333332,20600,18496
1097,19522.166666666668,20612,18508
1098,19535.5,20616,18524
1099,19555.666666666668,20616,18524
1100,19564.0,20616,18524
1101,19571.166666666668,20636,18526
1102,19576.0,20668,18528
1103,19580.333333333332,20672,18528
1104,19591.166666666668,20684,18564
1105,19608.5,20684,18564
1106,19613.666666666668,20692,18570
1107,19617.333333333332,20696,18570
1108,19637.0,20698,18574
1109,19645.666666666668,20702,18584
1110,19653.5,20734,18592
1111,19665.833333333332,20818,18594
1112,19673.833333333332,20818,18610
1113,19685.833333333332,20822,18618
1114,19696.5,20830,18618
1115,19717.166666666668,20834,18618
1116,19734.333333333332,20846,18618
1117,19751.166666666668,20846,18626
1118,19758.833333333332,20854,18626
1119,19772.333333333332,20868,18630
1120,19776.333333333332,20872,18638
1121,19787.5,20904,18642
1122,19800.166666666668,20904,18674
1123,19817.333333333332,20912,18738
1124,19848.333333333332,20946,18878
1125,19870.5,21074,18884
1126,19880.0,21074,18904
1127,19889.833333333332,21078,18904
1128,19894.5,21080,18908
1129,19916.0,21092,18924
1130,19922.666666666668,21108,18928
1131,19927.5,21108,18932
1132,19933.5,21112,18940
1133,19946.0,21112,18972
1134,19955.666666666668,21116,18976
1135,19965.5,21124,18976
1136,19975.166666666668,21124,18984
1137,19993.166666666668,21130,19004
1138,20002.166666666668,21144,19004
1139,20020.833333333332,21160,19012
1140,20028.833333333332,21160,19020
1141,20035.833333333332,21164,19024
1142,20039.833333333332,21168,19032
1143,20047.333333333332,21176,19052
1144,20063.666666666668,21208,19084
1145,20075.0,21276,19084
1146,20080.333333333332,21276,19088
1147,20090.0,21288,19160
1148,20094.333333333332,21296,19160
1149,20110.666666666668,21298,19160
1150,20119.833333333332,21310,19162
1151,20125.0,21310,19166
1152,20130.0,21314,19170
1153,20139.166666666668,21322,19170
1154,20145.5,21322,19186
1155,20149.333333333332,21322,19196
1156,20160.333333333332,21326,19196
1157,20171.666666666668,21330,19200
1158,20178.0,21338,19200
1159,20186.666666666668,21358,19220
1160,20194.5,21368,19224
1161,20201.833333333332,21372,19224
1162,20206.166666666668,21372,19226
1163,20218.333333333332,21404,19238
1164,20231.666666666668,21412,19254
1165,20236.833333333332,21412,19254
1166,20242.833333333332,21412,19258
1167,20251.333333333332,21416,19276
1168,20259.5,21428,19284
1169,20267.833333333332,21428,19284
1170,20247.090909090908,21428,19284
1171,20263.272727272728,21444,19288
1172,20299.090909090908,21448,19292
1173,20320.545454545456,21456,19312
1174,20384.18181818182,21458,19344
1175,20389.272727272728,21458,19380
1176,20414.0,21466,19512
1177,20466.18181818182,21764,19512
1178,20491.090909090908,21768,19528
1179,20487.2,21772,19528
1180,20492.4,21772,19532
1181,20526.4,21780,19770
1182,20623.333333333332,21788,19790
1183,20703.555555555555,21796,19822
1184,20737.777777777777,22010,19842
1185,20800.88888888889,22012,19842
1186,20814.88888888889,22016,19910
1187,20877.777777777777,22536,19914
1188,20885.777777777777,22536,19914
1189,20910.0,22540,19914
1190,20945.11111111111,22548,19914
1191,20946.666666666668,22548,19916
1192,21012.0,22572,19920
1193,21023.333333333332,22592,19920
1194,21031.555555555555,22608,19940
1195,21048.0,22612,19952
1196,21066.0,22612,20018
1197,21074.0,22616,20030
1198,21081.11111111111,22620,20034
1199,21088.88888888889,22624,20054
1200,21104.88888888889,22630,20086
1201,21119.11111111111,22638,20086
1202,21169.333333333332,22670,20188
1203,21238.88888888889,22742,20196
1204,21248.666666666668,22742,20216
1205,21367.25,22750,20232
1206,21376.75,22758,20240
1207,21400.5,22758,20244
1208,21408.0,22758,20248
1209,21479.5,22766,20248
1210,21496.0,22770,20248
1211,21503.5,22786,20252
1212,21512.5,22790,20252
1213,21518.0,22790,20260
1214,21533.25,22798,20260
1215,21536.75,22798,20264
1216,21547.0,22808,20268
1217,21552.25,22808,20306
1218,21561.25,22808,20334
1219,21565.25,22808,20346
1220,21566.25,22808,20350
1221,21574.75,22812,20350
1222,21579.25,22814,20352
1223,21595.0,22816,20384
1224,21604.25,22836,20392
1225,21612.25,22852,20392
1226,21621.75,22852,20392
1227,21635.25,22884,20396
1228,21641.0,22888,20404
1229,21646.5,22896,20408
1230,21652.0,22900,20420
1231,21678.25,22908,20436
1232,21688.0,22928,20436
1233,21706.5,22936,20440
1234,21717.0,22940,20444
1235,21720.5,22940,20456
1236,21725.75,22946,20472
1237,21739.75,22962,20504
1238,21756.0,22994,20572
1239,21787.75,22998,20704
1240,21788.25,22998,20704
1241,21790.25,22998,20712
1242,21797.25,23002,20716
1243,21818.75,23006,20720
1244,21831.0,23074,20720
1245,21854.5,23210,20728
1246,21866.0,23210,20728
1247,21880.75,23230,20752
1248,21890.5,23242,20796
1249,21901.25,23246,20796
1250,21911.25,23254,20800
1251,21933.75,23274,20800
1252,21938.25,23274,20808
1253,21946.75,23306,20808
1254,21953.0,23308,20812
1255,21957.75,23316,20812
1256,21963.5,23316,20812
1257,21977.0,23320,20816
1258,21983.0,23320,20816
1259,21992.25,23324,20824
1260,22002.0,23332,20844
1261,22015.0,23332,20860
1262,22019.5,23344,20860
1263,22024.5,23352,20864
1264,22039.5,23368,20880
1265,22045.5,23368,20884
1266,22081.5,23404,20904
1267,22087.5,23404,20904
1268,22104.75,23406,20908
1269,22114.5,23418,20946
1270,22121.0,23418,20954
1271,22070.0,23434,20958
1272,22078.571428571428,23434,20982
1273,22087.714285714286,23434,20982
1274,22099.428571428572,23436,20986
1275,22100.285714285714,23440,20986
1276,22106.571428571428,23448,20990
1277,22114.285714285714,23448,20990
1278,22122.85714285714,23452,20998
1279,22128.285714285714,23462,21014
1280,22131.14285714286,23462,21018
1281,22139.714285714286,23466,21020
1282,22150.85714285714,23488,21020
1283,22164.285714285714,23552,21020
1284,22167.428571428572,23558,21036
1285,22173.428571428572,23558,21040
1286,22185.714285714286,23562,21044
1287,22192.571428571428,23566,21052
1288,22219.14285714286,23574,21056
1289,22243.14285714286,23590,21060
1290,22252.571428571428,23594,21064
1291,22254.85714285714,23594,21068
1292,22264.0,23598,21076
1293,22269.14285714286,23606,21080
1294,22286.0,23622,21096
1295,22295.428571428572,23658,21096
1296,22301.428571428572,23666,21100
1297,22318.0,23730,21108
1298,22329.14285714286,23730,21128
1299,22358.0,23882,21160
1300,22367.14285714286,23882,21162
1301,22422.571428571428,24150,21234
1302,22428.0,24150,21234
1303,22452.0,24150,21386
1304,22465.714285714286,24154,21394
1305,22468.85714285714,24156,21394
1306,22602.0,24162,21650
1307,22608.666666666668,24170,21650
1308,22623.333333333332,24214,21654
1309,22628.666666666668,24214,21654
1310,22646.333333333332,24218,21660
1311,22653.333333333332,24222,21670
1312,22687.666666666668,24238,21674
1313,22735.666666666668,24242,21686
1314,22742.666666666668,24242,21686
1315,22748.333333333332,24246,21694
1316,22750.666666666668,24246,21702
1317,22742.0,24252,21702
1318,22758.8,24260,21706
1319,22769.6,24260,21706
1320,22786.0,24280,21734
1321,22798.8,24312,21742
1322,22802.8,24316,21746
1323,22812.8,24350,21750
1324,22818.4,24366,21750
1325,22832.8,24386,21774
1326,22832.8,24386,21774
1327,22837.6,24386,21774
1328,22845.6,24390,21806
1329,22863.6,24390,21878
1330,22885.6,24394,21886
1331,22894.4,24394,21894
1332,22911.6,24398,21896
1333,22921.2,24398,21920
1334,22973.2,24402,21920
1335,22989.2,24402,21920
1336,22991.6,24402,21924
1337,23001.2,24414,21928
1338,23011.2,24430,21928
1339,23016.8,24430,21932
1340,23035.2,24474,21948
1341,23048.0,24482,21948
1342,23054.0,24490,21950
1343,23058.0,24494,21950
1344,23073.2,24498,21958
1345,23078.8,24498,21978
1346,23088.0,24498,21994
1347,23095.2,24498,22026
1348,23102.0,24500,22026
1349,23108.4,24512,22030
1350,23115.6,24532,22034
1351,23128.8,24532,22034
1352,23136.0,24532,22046
1353,23140.0,24532,22048
1354,23154.4,24536,22048
1355,23166.4,24548,22080
1356,23180.0,24572,22096
1357,23199.2,24584,22132
1358,23216.8,24588,22132
1359,23252.0,24588,22140
1360,23273.6,24588,22156
1361,23318.4,24596,22156
1362,23324.0,24612,22156
1363,23335.2,24614,22158
1364,23338.8,24614,22158
1365,23341.6,24618,22162
1366,23356.4,24640,22166
1367,23366.0,24656,22166
1368,23367.6,24660,22166
1369,23368.8,24660,22166
1370,23371.2,24660,22170
1371,23376.8,24664,22190
1372,23380.4,24672,22192
1373,23397.6,24744,22200
1374,23431.6,24888,22202
1375,23441.2,24904,22206
1376,23453.2,24912,22222
1377,23478.4,24916,22240
1378,23492.8,24920,22304
1379,23513.2,24936,22370
1380,23521.6,24936,22370
1381,23527.2,24936,22370
1382,23534.4,24952,22382
1383,23543.2,24956,22394
1384,23550.0,24956,22418
1385,23559.6,24960,22438
1386,23566.8,24968,22454
1387,23583.6,24976,22518
1388,23589.6,24980,22522
1389,23592.8,24984,22522
1390,23598.8,24992,22524
1391,23607.6,25000,22528
1392,23614.8,25012,22536
1393,23618.8,25012,22536
1394,23627.6,25016,22540
1395,23631.6,25024,22540
1396,23634.0,25024,22540
1397,23640.4,25026,22548
1398,23782.5,25062,22548
1399,23787.5,25062,22568
1400,23372.0,23940,22576
1401,23376.0,23944,22576
1402,23381.333333333332,23952,22580
1403,23389.333333333332,23960,22584
1404,23108.0,23624,22592
1405,23112.0,23628,22596
1406,23116.0,23632,22600
1407,23130.0,23636,22624
1408,23148.0,23636,22660
1409,23156.0,23644,22668
1410,22668.0,22668,22668
1411,22684.0,22684,22684
1412,22716.0,22716,22716
1413,22716.0,22716,22716
1414,22726.0,22726,22726
1415,22726.0,22726,22726
1416,22726.0,22726,22726
1417,22726.0,22726,22726
1418,22730.0,22730,22730
1419,22736.0,22736,22736
1420,22736.0,22736,22736
1421,22736.0,22736,22736
1422,22752.0,22752,22752
1423,22756.0,22756,22756
1424,22764.0,22764,22764
1425,22766.0,22766,22766
